index,ithick,othick,width,ys0,ys1,work_roll_diam_1,work_roll_diam_2,work_roll_diam_3,work_roll_diam_4,work_roll_mileage_1,work_roll_mileage_2,work_roll_mileage_3,work_roll_mileage_4,reduction_1,reduction_2,reduction_3,reduction_4,tension_1,tension_2,tension_3,tension_4,tension_5,roll_speed_1,roll_speed_2,roll_speed_3,roll_speed_4,force_1,force_2,force_3,force_4,torque_1,torque_2,torque_3,torque_4,gap_1,gap_2,gap_3,gap_4,current_1,current_2,current_3,current_4,Anomaly_Reduction,Anomaly_Electric_1,Anomaly_Bearing_1,Anomaly_WorkRoll_1,Anomaly_Electric_2,Anomaly_Bearing_2,Anomaly_WorkRoll_2,Anomaly_Electric_3,Anomaly_Bearing_3,Anomaly_WorkRoll_3,Anomaly_Electric_4,Anomaly_Bearing_4,Anomaly_WorkRoll_4,class
924,3.4,1.61,918.666265285446,400.0,593.8451717184587,450.0,450.0,496.0,468.0,102.977956845969,112.8264149180456,48.6853541223763,35.208373046239075,0.2946083898273758,0.1884509733439818,0.1108750219121996,0.069665563268051,89315.8142981499,235251.97977751764,294424.6984483437,351192.9097006563,88539.55834941883,10.08543411487257,12.427387358752098,13.977098456371229,15.02373544880222,7079351.724866079,5109425.622009863,3922386.888497072,3336689.2609403543,62949.48865946089,28099.688727677934,28160.658489630947,9241.010937797291,2.221948314589656,1.88055234917201,1.5430033835247,1.5029509073516052,4330.512862398071,2301.320314375368,2366.2769036659647,974.7934643041692,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
925,3.4,1.61,918.666265285446,400.0,593.8451717184587,450.0,450.0,496.0,468.0,104.0297745880112,114.12247677936804,50.14303655540143,36.77521006255509,0.2875458872986654,0.1918759596249157,0.119184715035133,0.0662573586695207,88590.75139240202,237683.3657775111,296862.44521804736,356300.5753194509,88243.99543642858,10.421641259558806,12.896091118291302,14.641084616061912,15.679999999999998,7104056.568643357,5299332.054886669,4052580.35939502,3211054.7093313355,54419.55194388962,23491.12562909812,25344.321587157272,15333.44454285705,2.2465429328773934,1.8567629171687423,1.712572731201859,1.620217029379622,3753.3401888610097,2117.8277492622265,2273.4642017757583,1589.5468113203578,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
926,3.4,1.61,918.666265285446,400.0,593.8451717184587,450.0,450.0,496.0,468.0,105.11858258476472,115.46980459336072,51.67267374153002,38.41338863384645,0.2973729352056736,0.1871841573568559,0.1132987513284571,0.0649117399440667,94522.43395920352,236068.85268870703,296934.4732678578,351883.481247899,85373.2512150831,9.896697759647902,12.175817990290962,13.731589989901098,14.684806318795756,7116326.646862614,5241975.066829834,3949524.852778991,3299922.5097753378,59784.86675338729,27128.6612323656,24863.17931758437,9685.3992553788,2.3088084803741387,1.7738901637831526,1.644637038436445,1.6563769129943102,3918.217038446625,2251.7744399879225,2090.439571129743,921.889299039332,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
927,3.4,1.61,918.666265285446,400.0,593.8451717184587,450.0,450.0,496.0,468.0,106.31524574120316,116.94204848140689,53.33303442135522,40.18900784622528,0.2935623142993593,0.1915055009088037,0.1100072559166199,0.0684427190793659,86233.45499298636,237529.60203276243,296271.7181774616,358040.84573744494,89726.78158647039,10.510397911609962,12.999962180848945,14.60681816483554,15.679999999999998,7347041.78523316,5204872.786530298,3974287.067284972,3245818.824409344,61782.24224373583,26502.31342757744,27540.35958461582,12845.078209407986,2.226116267453457,1.8494481355210977,1.7566957822794946,1.5500089295918933,4391.698713887929,2260.221157193286,2498.121470403729,1299.3852085450324,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
928,3.4,1.61,918.666265285446,400.0,593.8451717184587,450.0,450.0,496.0,468.0,107.49529756904484,118.4016154038388,54.97301062580748,41.94947522492637,0.2983359676594,0.1825345022051961,0.1188236378772363,0.063116751606755,90405.71733370076,242150.1906396443,296098.37013592984,358443.1987181806,88023.13087548624,10.50519409138562,12.850932693458558,14.583837295068289,15.566333713490526,7106544.851008398,4991961.827875695,4065779.47218824,3153386.9664742146,61907.08415180712,23919.91065081923,27168.462204787746,11294.329948148104,2.2902488152959024,1.895917359347229,1.580801661633172,1.4900887119438266,4359.951796041348,2054.3512166929995,2358.652036436549,1122.98426492472,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
929,3.4,1.61,918.666265285446,400.0,593.8451717184587,450.0,450.0,496.0,468.0,108.68337768124108,119.85498574839912,56.6223630222553,43.709942603627454,0.3008704357898937,0.1814010437623543,0.1141225118301811,0.0660052409840179,89808.5085411633,232909.096059854,299295.2866532284,356639.1748071189,88382.94602555259,10.16960650665694,12.423185284033789,14.023592934616168,15.014637715302428,7308206.680038396,5127843.349788939,4168125.3091386617,3268651.38632056,60870.950104954456,25317.533696653358,27364.56936236101,10893.538215935332,2.2044728319401226,1.8431633896514088,1.6206227747557036,1.5861348933686472,4156.545327678073,1998.959503413394,2413.26529480884,1056.838394660277,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
930,3.4,1.61,918.666265285446,400.0,593.8451717184587,450.0,482.0,496.0,468.0,109.83728493910672,0.0,58.21356772206494,45.41359745227571,0.3028876981340634,0.1796772175239633,0.1159440041008795,0.0633449800325629,84293.13958864547,236617.83453402025,294535.23149599344,353684.96065450495,91871.78992836928,9.569650194606384,11.665713057147638,13.195672119482817,14.088081351383314,7260547.518848756,5340541.77792892,3989363.007213641,3147686.469175735,61455.17474482676,28112.9430083286,27058.08609003316,11427.465638712338,2.284962618051253,1.7884119303992236,1.698739228672339,1.4947024908589703,3892.430638704312,2003.5938199787968,2153.39306496116,997.981374976225,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
931,3.4,1.61,918.666265285446,400.0,593.8451717184587,450.0,482.0,496.0,468.0,111.06718121222654,1.499283330163693,59.909482163139295,47.224204778261445,0.2943439571250792,0.1861975353206549,0.1197337220358237,0.063256197722268,89926.85593590674,236626.14995290845,291235.7308079212,357458.85161503544,88922.19284285385,10.380576372825969,12.755646269658484,14.490667868316995,15.469190010205915,7224475.614065396,5577958.912673089,4083424.125522956,3182215.282959776,59560.67324961848,30632.77430778237,25610.084390422773,10814.773791423047,2.2573733234623288,1.8039834865116064,1.610118513215646,1.541072980583275,4090.1952530292583,2363.550872924792,2197.045271041069,1105.465947668186,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
932,3.4,1.61,918.666265285446,400.0,593.8451717184587,450.0,482.0,496.0,468.0,112.34397754962843,3.06820993436732,61.691813990995,49.126893457409246,0.2939712541444094,0.1909005070224434,0.1160282775833111,0.0622560436912718,88498.16216452818,232733.1336775078,295795.04883392644,354141.8701309186,89152.08993036712,10.154628100095389,12.550530791615596,14.197887187277573,15.14047314489253,7104235.182994238,5566834.727898795,4377856.852719673,3211410.2595888446,58515.01211438352,31166.550424420115,27471.994226350136,14205.363250023,2.302706122664532,1.7844942194295692,1.712773537133473,1.598115296421885,4071.547867361277,2473.895976225306,2408.314191854543,1409.9039511280685,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
933,3.4,1.61,918.666265285446,400.0,593.8451717184587,450.0,482.0,496.0,468.0,113.49524937415713,4.491115070906076,63.30148667673282,50.84343097802844,0.2907406023635367,0.1888462658338475,0.1148315527040282,0.0701502821483189,90376.15008383656,239690.13878974525,294179.75568969705,355184.55027438834,87610.1553992145,10.46858342831053,12.90579453359972,14.58004357591436,15.68,7290984.366405251,5636260.727627869,4079250.388186589,3344001.5520058256,58355.18019661547,31441.28405338831,29266.8770134098,13854.48548478843,2.2104441187281934,1.696845967970273,1.5948535749067778,1.6059898455831472,4053.119279383274,2480.023147553697,2612.7157041882947,1354.134018381663,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
934,3.4,1.61,918.666265285446,400.0,593.8451717184587,450.0,482.0,496.0,468.0,114.67449113620752,5.944898382725074,64.94386708044021,52.60971683280283,0.2698260572020865,0.2038869797995103,0.1245915024095283,0.0694597913792539,85462.06465015691,234686.91368885865,294047.3564600066,354701.5340492077,89845.47803922337,10.168729314030797,12.772971997706993,14.590870471173297,15.679999999999998,6963802.882194814,5718922.796927807,4254682.862429538,3202196.345410712,56975.50420159385,37321.44348004394,31249.97140251061,16090.242526827926,2.311755444057149,1.901685026298741,1.632056152164273,1.5219300601275076,3862.160626532961,2972.968438608129,2754.3994657102107,1789.1844303211064,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
935,3.4,1.61,918.666265285446,400.0,593.8451717184587,450.0,482.0,496.0,468.0,115.81995559720256,7.383719796180387,66.58746708822585,54.37600268757723,0.2865193222006775,0.1951599391985513,0.1163882141408581,0.0667593282807618,89589.77844786532,238019.37586049904,295564.56427308754,351976.3520808133,89338.12398564146,10.406646469210996,12.930080119083785,14.633213732557651,15.679999999999996,7113451.882665485,5551495.9238084825,3966428.400395121,3182039.1524499725,56664.19527401897,33472.01254275686,27365.83143621788,13965.44456696237,2.331822032200667,1.722677747253686,1.5273249241637672,1.605048605752505,3882.61921685983,2716.970158090601,2409.7578815844386,1388.1997815661005,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
936,3.4,1.61,918.666265285446,400.0,593.8451717184587,450.0,482.0,496.0,468.0,117.03026604741162,8.887509815036847,68.28933440475821,56.19961300387124,0.2863686603525006,0.1902884718399516,0.1233521906768797,0.0652024393439492,87491.66762748161,238285.75195501384,295366.54662883736,354356.7784082856,94321.99937309914,10.404449418012057,12.84957550456846,14.657625751086872,15.679999999999998,7357781.346650656,5428444.500144196,4399042.582043868,3370898.797786368,59184.00844415456,28726.88617634692,27227.525483790338,14496.19479972425,2.241748805519739,1.9281260363899944,1.5237494071491664,1.5072093793963128,4076.3587918175817,2374.995810243225,2390.67520737182,1423.0707165706697,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
937,3.4,1.61,918.666265285446,400.0,593.8451717184587,450.0,482.0,496.0,468.0,118.15910991834453,10.281640726693794,69.87963200982881,57.90083439340344,0.2895639090556574,0.1905168941227592,0.1204876416721049,0.063792302848029,88429.36360117594,236013.4863601634,300028.9625133363,354474.3311068827,88414.15112784615,10.451244342895128,12.911009837035529,14.679736691342905,15.68,7108514.217452073,5530591.475057225,3944101.487855984,3140850.832653374,55759.77023115056,27352.32437722989,27380.53479367151,11041.442461470291,2.317202292458421,1.7890587684330277,1.6882187911352755,1.4983500682618835,3876.9825283243567,2158.09624827497,2431.5129030931485,1232.666602493738,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
938,3.4,1.61,918.666265285446,400.0,593.8451717184587,450.0,482.0,496.0,468.0,119.29303086371192,11.68243703378726,71.47232856926843,59.60205578293565,0.287682198904147,0.198216283912045,0.1130795690856575,0.0651729505073393,88974.86745368366,238081.6523444459,296868.14440337656,349752.5361778914,89726.29654961244,10.423635580983396,13.000557846001367,14.658088136044915,15.679999999999996,7028111.828380965,5661849.225672289,4185622.57997909,3162888.652205607,59995.48074839872,32422.16047393252,23845.5766877767,16447.263457809688,2.264651796490447,1.9047173661628471,1.60162934310643,1.5280365191602223,4276.756504259545,2563.8383292823905,2172.985621112026,1644.5762298002,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
939,3.4,1.61,918.666265285446,400.0,593.8451717184587,457.0,482.0,496.0,468.0,0.0,13.120181658934449,73.09338111810304,61.33612258140321,0.2892136419268691,0.1911561961208015,0.1201183065975339,0.0639071454792263,90818.69362118366,237123.203300922,293901.0234011417,355614.40979586315,87744.53688192033,10.192442404875369,12.601249284463352,14.321526835880452,15.299258793308766,7640687.328780254,5598532.413530418,4102452.0952071697,3158818.481582191,56612.88742744401,27060.63647631874,29597.966795080694,13310.500322632097,2.2694979977499115,1.850824869137759,1.6976887970167944,1.5578021558327613,3832.9164939638,2081.529534736948,2523.053254874324,1264.8012954650817,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
940,3.4,1.61,918.666265285446,400.0,593.8451717184587,457.0,482.0,496.0,468.0,1.0986925440375992,14.47853111870442,74.63716759525691,62.98530350367849,0.2882141454511686,0.1942085048340507,0.1137543896011109,0.0684185552422756,90745.60366380794,240610.91713037487,294247.75111365924,352894.7188617256,86387.90628481397,9.886681290398922,12.269527973068024,13.844387863930464,14.861167471547226,7390630.657819584,5485664.857417164,4202825.550096047,3190453.6166099496,59125.39784442484,30809.19603909329,26464.77653009208,12289.745401189408,2.2363435065392965,1.889107052009828,1.60067703916293,1.4229767610015318,3910.042639904029,2391.6868934763847,2205.4293318348946,1162.018165333913,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
941,3.4,1.61,918.666265285446,400.0,593.8451717184587,457.0,482.0,496.0,468.0,2.195842293541384,15.840111324112062,76.17351394149699,64.63448442595377,0.2952734004999778,0.184521679858855,0.1145392819059926,0.0694395808412839,87606.13299115095,237681.0046223965,294180.0148790155,353223.9926917206,89507.11032810592,9.683941532972009,11.875167363487837,13.41128648716303,14.412053436882326,7549302.922245192,5343249.400948366,3974230.2170559457,3435789.817991497,65873.3058286238,26093.408411002925,29435.05218848053,11575.249777600657,2.208231988876031,1.804457786056735,1.5896760169017825,1.4875270338998965,4293.334284269598,2012.7197406376397,2413.085845935241,1019.4111716720696,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
942,3.4,1.61,918.666265285446,400.0,593.8451717184587,457.0,482.0,496.0,468.0,3.5161436534024477,17.45916277802753,78.00199873007186,66.5994130334137,0.2921036024556357,0.18320014774769,0.1233463815151717,0.0658135225398071,88914.37689777334,241185.69736517925,297240.74833398627,352922.7999821611,86838.61372052133,10.43162694563113,12.77133794388689,14.568282927937194,15.594619788914653,7652968.88663809,5080288.607935031,4287717.201594485,3387841.067407219,62659.559502590695,27600.512938958585,29355.747521195288,12380.610705836163,2.2211266454565104,1.869005841867937,1.5967241329627742,1.4612172626990978,4336.333735882803,2206.5754409836977,2670.626085212442,1150.0419942779229,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
943,3.4,1.61,918.666265285446,400.0,593.8451717184587,457.0,482.0,496.0,468.0,4.830533005965624,19.068356693695826,79.83760846433562,68.56434164087362,0.2830518755862544,0.1961693940400258,0.1206221732470536,0.0656293734377163,88228.25983907044,237381.8687979008,296325.8352485524,355664.02533889434,90241.47055105782,10.35631578301711,12.883704235980272,14.650931424496603,15.679999999999998,7480575.605456651,5595277.820418828,4063543.6698153648,3109561.315867464,55961.574100602505,29261.253360325834,29424.424592474377,14493.782164845828,2.269935342218333,1.7890761462769535,1.6247336364742295,1.4716645181874133,3785.663770916157,2224.686230368577,2646.097643219102,1490.1895901101946,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
944,3.4,1.61,918.666265285446,400.0,593.8451717184587,457.0,482.0,496.0,468.0,5.884791156375986,20.37989937768123,81.32905235123485,70.16054323850572,0.2866933994544762,0.1927869275233479,0.1187899199486169,0.0667390948028433,89087.71492845836,237099.00337678115,296598.0331388156,354434.37621158373,86453.11537985537,10.409186135095526,12.895215018208964,14.633530993491414,15.679999999999998,7314873.64134174,5503449.250939075,4175737.678360488,3130261.047105248,60180.13623049776,30305.52063481323,30396.78093402384,10477.351412679456,2.2438478101479293,1.7671764782698656,1.7045946447855398,1.5466395439592078,4201.12012899996,2427.224638372376,2674.0850138603064,1016.0768999014506,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
945,3.4,1.61,918.666265285446,400.0,593.8451717184587,457.0,482.0,496.0,468.0,7.009796285189935,21.77358980115549,82.91061667400452,71.85520795012305,0.3004054868475835,0.1832273715803762,0.1165719564138997,0.0619452053544506,89858.66357786367,236077.9216711065,295369.6082160604,354651.9638604427,89934.66197916855,9.776515904675328,11.969690908462423,13.549140753868132,14.443869197414818,7699519.9029868655,5166856.756401134,4073634.6662006383,3180906.7630433817,64346.68783439584,29311.644763333727,25119.08906904866,11210.016089304185,2.171128940161187,1.828130064328508,1.5257553480696655,1.5462163055257756,4062.896434501321,2213.6689225910663,2035.156290025797,1073.9408998079289,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
946,3.4,1.61,918.666265285446,400.0,593.8451717184587,457.0,482.0,496.0,468.0,8.156851570707484,23.17796507721854,84.50030503205376,73.54987266174037,0.291861883006305,0.1948014305085681,0.1125555982642973,0.0641961266490366,91151.55336060122,238992.32312200265,295498.56857931154,354925.7820304628,90065.21222538482,10.38694771083465,12.89985862418398,14.535962589829708,15.533129327386478,7455046.73086111,5489556.982744498,3824159.853850829,3005981.004462248,58628.61042909822,35769.172587593464,28726.229400857064,9654.018033971674,2.198808512628936,1.8824755283563608,1.5626693907475335,1.528072251786687,3939.516609101168,2848.881070270146,2559.155767001861,1000.155911510256,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
947,3.4,1.61,918.666265285446,400.0,593.8451717184587,457.0,482.0,496.0,468.0,9.201121594307557,24.474875011198723,85.96170355059039,75.11152308887912,0.2915509407685057,0.1832766977972615,0.1216601980627822,0.0682469542511103,86768.96823427174,237258.6414443529,293868.3992564272,357478.700588903,89234.70807616143,10.032084943806693,12.283333800749556,13.984717274178072,15.009038433502472,7536779.663592544,5404581.443666045,4225686.664651523,3446053.1182994167,59304.02497832716,27183.575861874,32073.356657558583,16626.27559184825,2.218964629859511,1.9131913939485343,1.674651103166242,1.5601483693904223,4032.1767601916695,2050.671000613282,2754.6972206811724,1600.7062859969176,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
948,3.4,1.61,918.666265285446,400.0,593.8451717184587,457.0,482.0,496.0,468.0,10.45451288010315,26.009533422946184,87.7089298613675,76.98672630796041,0.2877883948143447,0.1918273945145326,0.117789479687339,0.0674726986229933,88604.9536058093,239712.51865977328,297527.8207542837,353348.2771001718,90620.24317656893,9.74780133861894,12.061533974865998,13.67194529780864,14.66117429229161,7219649.83407509,5575143.597799681,3994420.317295164,3172513.005838613,60696.24408413419,28451.412940119448,28710.835909501908,11632.093763630346,2.3206233983436606,1.823490733229072,1.6423580339350807,1.549601980427719,3935.56859624652,2117.9968406483763,2343.41056849209,1033.9847945239237,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
949,3.4,1.61,918.666265285446,400.0,593.8451717184587,457.0,482.0,496.0,468.0,11.70128261932886,27.55223572535444,89.45760805879084,78.8619295270417,0.300845370017065,0.1798208471465013,0.1176376704107717,0.0641245907166739,88341.3013254323,237559.95363615215,299968.74826514994,353916.2101515594,85092.1280929689,10.137029427969049,12.359530710700394,14.007319098101348,14.96707677021652,7738281.220404992,5289312.907577558,4234647.715948572,3137905.230251487,62846.83253563111,27403.23705974245,27186.78948801599,13209.371402303874,2.2517410825981514,1.7831593336666678,1.608220475525286,1.6162986569274809,4190.32279466666,2125.878607864121,2295.4218703596457,1212.1392881996949,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
950,3.4,1.61,918.666265285446,400.0,593.8451717184587,457.0,482.0,496.0,468.0,12.841149061779197,28.942013115433923,91.03267234188016,80.54491453494512,0.2853041492680895,0.1914835202419597,0.1279545846978052,0.0602816258144146,88028.97925698585,236555.85279881,295106.45182636613,355040.34310996457,89749.09131878823,10.009890490575064,12.380564578684488,14.197155746061895,15.107883527728164,7479308.855712842,5569392.093010535,4360124.430302153,3046984.720601436,59452.941390052816,26211.83742069758,28316.972016122323,8985.534026164785,2.2881472993828944,1.796105462223628,1.5897015846294935,1.55162778950439,3928.623251139239,2059.2288191378057,2434.567355811349,800.0756776964414,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
951,3.4,1.61,918.666265285446,400.0,593.8451717184587,457.0,482.0,496.0,468.0,13.956228854092515,30.32118078885849,92.61420427728588,82.22789954284855,0.2853291173865788,0.1953336809061573,0.1155926470183104,0.0689506470717003,86245.39481262828,238374.6544912646,294403.2839571384,352999.185525344,86720.61920362004,10.389315357747517,12.911333693508157,14.59885385391574,15.68,7525834.020303888,5602252.330883359,4029756.815102175,3354944.40851692,57823.03428756085,33403.61842276842,24729.64348057525,14310.204668216726,2.3047929103838287,1.75947620148494,1.6041303445715591,1.510670076400303,3959.528931405285,2716.8984040558357,2209.652969222177,1344.9998115680974,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
952,3.4,1.61,918.666265285446,400.0,593.8451717184587,457.0,482.0,496.0,468.0,15.03871786129457,31.66644525627285,94.1352957323478,83.86163834549937,0.2909118705856854,0.1956322768700375,0.1088476624554781,0.0683770942357964,86961.61241090497,234918.2631833599,298097.4494427713,354454.956031341,90271.80828059516,9.813609032232078,12.200401321481772,13.69059004557932,14.695420175772758,7528315.45374087,5721645.826295306,4123302.3076749896,3352421.098957942,62437.258620699184,34727.963812541566,25906.441680763717,12655.604230653003,2.1354077450419813,1.7918798842155303,1.554542740274263,1.499204323463032,4016.981059157976,2634.8149676950065,2107.925505675373,1127.8060227004908,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
953,3.4,1.61,918.666265285446,400.0,593.8451717184587,457.0,482.0,496.0,468.0,16.12972946070663,33.0228045034673,95.65732422293308,85.4953771481502,0.2906036815864306,0.1925130089222462,0.1166852623906847,0.0641483339081478,87248.33777528598,234788.5016360173,292268.4670836431,351956.8073713961,90660.80702028485,10.466562884164755,12.961896599962586,14.674154124320244,15.68,7511781.428152029,5555707.290945292,3969107.3549657343,3128740.985299198,58246.25200273172,32037.84657611661,28989.94030897324,13487.145319060946,2.2854706710778667,1.8870814822108464,1.7119871511961051,1.5493281222874773,4092.351992260127,2603.731463613367,2496.832260697752,1403.387396385726,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
954,3.4,1.61,918.666265285446,400.0,593.8451717184587,457.0,482.0,496.0,468.0,17.33565824034342,34.516238816294106,97.3480401696281,87.30198390855222,0.2917260421671793,0.1914887258694438,0.1170658911026044,0.063449261775584,85370.65430042264,238096.295929898,297429.1628092573,353656.02314966515,84206.40416388628,10.348089984868077,12.798943336932483,14.495921278786875,15.477988204108776,7534500.686545969,5509000.538147105,3998221.1682993807,3090601.5646141022,58524.10134225204,28447.80653909964,26235.57215299943,12888.036943849183,2.243019304836807,1.7542724933654623,1.6504977347256689,1.464792886128536,3918.657078947994,2211.66105010351,2279.562523542408,1253.7765962209492,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
955,3.4,1.61,918.666265285446,400.0,593.8451717184587,457.0,482.0,496.0,468.0,18.570399974309375,36.04341818097737,99.07770419471646,89.14882888394307,0.2864624818431672,0.1866164407592326,0.1276278794843252,0.0647386704894788,88058.56613322088,237702.85281594412,295671.5458252061,353638.0179264249,89990.74662669121,10.40581747635394,12.793247857218793,14.66489764672497,15.679999999999998,7303247.732000676,5322664.68975327,4395452.222460667,3131591.390308321,59848.30785715485,29020.271742445508,29063.04911362716,13164.672038050256,2.349884270117071,1.7313187740292642,1.5935467883126115,1.505687426210459,3999.11012858284,2294.633833926578,2525.7650063562764,1319.4254939596528,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
956,3.4,1.61,918.666265285446,400.0,593.8451717184587,457.0,482.0,496.0,468.0,19.796033374885813,37.55025144143873,100.80498688180032,90.99567385933392,0.2954362724598144,0.1828297957997629,0.1169244344392172,0.0686427772069131,83260.18299307607,234306.50199896668,292750.47907217004,352019.06934711616,88424.11377170213,9.881055415631067,12.091796011213646,13.69282141051536,14.702008075324066,7589463.274377027,5272764.174010056,4010623.1308784713,3343806.624308608,63055.27620531423,31281.60578246108,26314.99995685424,13041.68997762577,2.1609253630044414,1.7368019421260998,1.5430490339534215,1.5440926339223116,4061.5560715965903,2334.668025060465,2269.4030785414066,1225.4500906044773,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
957,3.4,1.61,918.666265285446,400.0,593.8451717184587,457.0,482.0,496.0,468.0,21.03884597907293,39.071125058463785,102.52723317230804,92.8448529373066,0.2882461307407749,0.1901194345612298,0.1188450932876643,0.0677253378460502,86427.28306393552,238663.02386428372,297736.15524677373,352094.4643982846,91004.40064152936,10.09455820169299,12.464255388353523,14.145362289201485,15.17295585028526,7388288.040481654,5501706.810795376,4137002.401657978,3170359.021140107,57653.87525399937,26834.641885690948,28233.26076064944,12049.094773905612,2.1786546856418267,1.8502479771485825,1.6542353657680946,1.5428538904016922,3892.142617534888,2126.949052175676,2470.2130499065297,1240.8873518743064,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
958,3.4,1.61,918.666265285446,400.0,593.8451717184587,457.0,482.0,496.0,468.0,22.21635439847064,40.52505353834991,104.17725914255529,94.61474547781069,0.2876990117088033,0.1948832968025778,0.1161910178119879,0.0657434220426786,86061.9017399429,235732.98232240963,294807.4294181571,360528.8693744481,90596.90999723291,10.129276534643314,12.581128294092192,14.235121556408687,15.2368438095803,7381838.078530156,5398250.249003491,4079632.309666892,3117993.4732161285,64241.82963520705,31756.577911366898,27726.25794609823,14739.385956268012,2.242819521840433,1.8569021013433271,1.5596194044690723,1.609448821433968,4178.177928858921,2420.848710480562,2507.3872286108267,1459.5235979495951,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
959,3.4,1.61,918.666265285446,400.0,593.8451717184587,457.0,482.0,496.0,468.0,23.392958372588684,41.98646151739855,105.8307928907988,96.38463801831476,0.2871149578999085,0.2014870026104061,0.1118084213541428,0.0634330762004274,89065.03396280001,235281.7738078269,296419.1745625009,353877.49289374624,85689.9659189655,10.292271117396288,12.889296919452264,14.511843198404756,15.49472101740625,7237349.045933159,5677209.618050752,3831330.8297228166,3133247.9541495214,59266.22548703504,32160.66536892701,27630.87904411802,12983.450405244002,2.215132359764086,1.7368011448791725,1.6574545840156745,1.5029811085915563,4069.155848889858,2616.3578729043493,2472.124179718769,1399.6493188081172,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
