index,ithick,othick,width,ys0,ys1,work_roll_diam_1,work_roll_diam_2,work_roll_diam_3,work_roll_diam_4,work_roll_mileage_1,work_roll_mileage_2,work_roll_mileage_3,work_roll_mileage_4,reduction_1,reduction_2,reduction_3,reduction_4,tension_1,tension_2,tension_3,tension_4,tension_5,roll_speed_1,roll_speed_2,roll_speed_3,roll_speed_4,force_1,force_2,force_3,force_4,torque_1,torque_2,torque_3,torque_4,gap_1,gap_2,gap_3,gap_4,current_1,current_2,current_3,current_4,Anomaly_Reduction,Anomaly_Electric_1,Anomaly_Bearing_1,Anomaly_WorkRoll_1,Anomaly_Electric_2,Anomaly_Bearing_2,Anomaly_WorkRoll_2,Anomaly_Electric_3,Anomaly_Bearing_3,Anomaly_WorkRoll_3,Anomaly_Electric_4,Anomaly_Bearing_4,Anomaly_WorkRoll_4,Reduction,Electric_1,Bearing_1,WorkRoll_1,Electric_2,Bearing_2,WorkRoll_2,Electric_3,Bearing_3,WorkRoll_3,Electric_4,Bearing_4,WorkRoll_4,class
6361,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,8.665507057464644,33.378741486674194,26.663109542169703,28.59235943910705,0.2864392760657485,0.1965795849616421,0.1218476682440704,0.0594036271373902,87010.19940680767,234228.22103847755,291723.11421625124,353099.037887928,88155.02933651816,10.405479067755884,12.951474561744975,14.74855112648572,15.68,7607493.080354895,5317717.954277092,4235145.601302634,2788458.288501756,62132.76257563554,29950.3852560608,29253.263589662783,5970.602356873954,2.180424395352309,1.791979161594964,1.6103138061407891,1.4836633208435002,4052.501418795302,2497.3112942906746,2715.7336680828607,605.4851626399434,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6362,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,9.744973223390978,34.72232965760062,28.193126741167305,30.21900530245559,0.2926814537380585,0.1910721867073385,0.1111162968613528,0.0689410022880112,87979.2553980048,234305.56320709712,296428.9680240476,352673.0370366945,88356.57699673132,10.212582779530306,12.624838226245414,14.203025864539002,15.254700184888314,7838033.07421792,5286851.717442037,3902153.402298427,3156402.811707584,61025.08684264736,26555.74583964415,20657.35430769998,12344.86020930637,2.263043934299356,1.7766831910334702,1.565198793614956,1.4697732762565885,4078.37543561314,2172.916766946662,1802.3845289737435,1224.4158323203965,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6363,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,10.884368259064416,36.13085464209292,29.777726593227595,31.92093810795377,0.281677643064271,0.1964796469748672,0.1205622659665426,0.0671203967327256,86136.13490918592,239046.9556227183,298536.4455800415,355528.6178117888,88837.09871160005,10.336502970817218,12.86402134295895,14.62755217923086,15.679999999999998,7506966.162839479,5250563.656921175,4048354.23565594,3048736.5768297715,58848.913102154096,28601.191431465468,26531.897302538837,9444.42059285414,2.2904139218848294,1.8583114538897496,1.6616254128083547,1.5000516935963109,3890.275222015489,2374.677934454257,2405.763442361742,1009.3354236101972,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6364,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,12.006309171064622,37.52713652565227,31.365424993608297,33.62287091345195,0.2912720393951672,0.1876018159431233,0.1201056228583102,0.0653093338776164,87678.86575977143,237664.80097386116,293665.9254342721,355917.9193713992,85793.51168116054,10.315831223284889,12.697998870173087,14.431276298664564,15.439628126954045,7835926.240822722,5293356.009301251,4079397.763381932,3089586.0330160386,61747.03593061471,27329.24828857261,23104.736513763237,12036.679893258046,2.254595818545166,1.899354793510161,1.6235444603320155,1.4305809166321937,4100.623172070444,2154.078995222338,2110.950198546808,1190.0052413433757,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6365,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,13.111493314519103,38.88753363773777,32.911516373922275,35.27699182890735,0.2854928961315347,0.1899951349315699,0.1244046649950476,0.0655644737127473,88783.56755040791,236396.14041101123,297054.87747009256,358527.9980350972,85766.97958199012,10.275996245415635,12.686338920381065,14.488815110360663,15.505419799189754,7576963.055522365,5313774.168285018,4013607.004216909,2874083.5579324123,59125.25462022215,21529.366492269543,29914.279381714987,12559.058014317969,2.146748766868018,1.9013768055198932,1.6757737160217534,1.5060706214455482,3971.576779563965,1830.3097662805712,2728.6880282949533,1339.2742515970594,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6366,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,14.278107301454732,40.32778916859445,34.55640354186103,37.03729216174498,0.2878789427116115,0.1926351980600036,0.1143914690339357,0.0700030425396913,87731.57556967414,238369.12401567824,293038.5461868363,355577.5377001309,89120.66651194045,10.42651540840998,12.914255592213545,14.58235229297764,15.68,7770306.188957597,5106599.530388169,3788960.112797939,3148169.33951908,61570.517790245874,30580.49163390939,28376.02066465444,11745.061300495268,2.3118135184891777,1.7562008365919657,1.6107781787032318,1.5606340232998397,4134.952269592458,2565.425954623405,2594.7161221402166,1165.561355526498,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6367,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,15.349498659583707,41.65481179275958,36.054833805080776,38.64851276972605,0.2933675067341611,0.1875771967752479,0.1132072693032074,0.0698582765839504,93911.463451629,239057.18024861297,295245.09771209315,356194.1984534011,90050.21605647042,10.206155926897198,12.562616271214786,14.166350079734842,15.230313535132405,7519967.340166204,5212878.16460755,3915989.135306568,3314064.426593364,63831.52308454884,24845.577745646136,27435.224427716603,9087.512559156054,2.2526917049211352,1.815160461032116,1.6428877318061432,1.5439568922290383,4178.59491731415,1937.3113175825963,2538.9545181482918,915.1204206311515,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6368,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,16.42921174098233,42.98381570194691,37.55349731819175,40.25973337770713,0.2798382479653645,0.2029889641012558,0.1172544504047646,0.0654188115438485,88445.37538339695,236127.3931777108,291918.6674019676,357785.3994740392,87558.39463002192,10.310102078447365,12.93595899437107,14.654233034992457,15.68,7651294.788273008,5491571.251096621,4088149.1708308896,2868932.3256800845,58367.45233501686,29736.203760871114,27922.273274607047,10154.56496836374,2.331689365100321,1.8878831493483623,1.6475663792873616,1.5837877333211232,3831.9835822209234,2545.8879718235426,2671.8048115025504,1002.3031290053768,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6369,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,17.608632253156987,44.46362019529962,39.2298631679332,42.053441479740165,0.2900731427297153,0.1841794738451864,0.1222533840287119,0.0685285226243635,89501.0764880468,236897.0587109089,297397.62582215265,353564.944917884,84630.6104556318,10.26881819941183,12.587104479721283,14.340248370872697,15.3952629996524,7691387.407720028,5194455.300545623,4214516.452073394,3173184.130274692,64035.63871461804,25406.3062212474,27663.375742231638,11818.146189147956,2.3178673335813427,1.8463808279290608,1.6622843187443557,1.6617508445980145,4235.532697497747,2141.331673574581,2491.120242788125,1138.4117666321092,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6370,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,18.8050562702722,45.93014865193736,40.900651103714566,43.8471495817732,0.2797049229454768,0.2103203497330326,0.1099922756235185,0.0646120088479017,87189.39661087772,235600.8358195383,294895.093723734,353965.6664726901,88647.94936206067,10.30819370143849,13.05363978665728,14.6668837012649,15.68,7445300.385792044,5493015.382577742,3886764.566579176,3164022.8129003923,59097.53434614737,29000.648825159915,24500.815841948785,10296.517738750794,2.297308390332288,1.7782572962841252,1.5619490449332742,1.4918853609426024,3808.3020225361183,2369.268938762541,2283.7359186767203,1062.153365522397,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6371,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,19.896739223004683,47.31258639408181,42.453938456487776,45.50773039686369,0.2916780860373638,0.1964314203955695,0.1098245902024628,0.0654172933569551,94143.138404971,233061.4045432459,295817.953231364,354976.3567061579,90965.13308091836,10.482438888460328,13.044859087970408,14.654256840162942,15.679999999999998,7562306.554018095,5374740.013852632,3889940.536056024,2956151.089795035,60386.76685408087,26645.562928371688,23692.027019624515,10876.55763206444,2.2783640721825664,1.7648433408910589,1.684205432839201,1.5294299249183951,4075.7985097160513,2337.771134545576,2144.5468719476144,1154.5408491956166,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6372,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,21.006875505755687,48.69409422169932,44.00588856925456,47.16831121195418,0.3021154565613455,0.1809737003753245,0.1170345874820141,0.0617429423381092,88252.43439574237,235256.2010935429,296753.64412775444,357794.4890459186,87173.98376422765,9.683129730980356,11.822733574511243,13.389803730585449,14.27093313206985,7680082.160755428,5107416.937184447,3972516.7229427686,2965836.584045825,63584.426957873526,21787.506828808357,28249.89171767655,5981.202802208716,2.2353065493979773,1.8881838820915489,1.645301624025137,1.6076272628442796,3914.006480894761,1631.688265937012,2379.13688410554,640.6906500911043,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6373,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,22.278489832929903,50.246687011157896,45.76427317577159,49.04240807289214,0.2974773212534861,0.1845848795014271,0.1159244899318058,0.064985190488564,89470.69357497482,239008.419216456,297194.42992522614,354703.3954994145,90685.77377718518,9.454916196733077,11.595218139874593,13.115642281483604,14.027202722421896,7517730.674964321,5014389.41580852,3944609.077673805,2916934.994405093,69322.78344183024,23820.16028733785,27180.56017262132,13034.029207206211,2.230353744084876,1.794824832991298,1.624855168380048,1.4892247565486134,4272.477492737926,1830.886535716108,2229.812113153,1168.4591985782488,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6374,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,23.541708816455756,51.79585988245991,47.51658149520746,50.91650493383009,0.2873650102976872,0.1949834490099771,0.1155931658330419,0.0666964502390441,88323.74237141879,233679.05333244023,295408.45269312296,352120.11875930626,87644.4820358536,10.330619866750384,12.832804311968014,14.510069140358365,15.546998770201592,7648601.90803396,5290754.130957415,3929893.191633082,3114842.49976887,59941.27547757615,27374.62870078336,27110.01427085237,11215.501535579457,2.1975789870222497,1.7922448057540137,1.6468481903447196,1.5321542025481596,4017.956529161019,2327.8205186158857,2489.4423193360435,1032.004661386697,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6375,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,24.68681429023933,53.21832190808572,49.12496122574817,52.63982392361928,0.2929886238885412,0.1813402249963107,0.127257539461542,0.0625869402854014,88886.30149800806,236644.44299366124,297433.22235803324,356882.8255694628,85823.79476261926,9.899946926314012,12.092870846462926,13.856173376739296,14.781289030641302,7626382.492943355,5080122.99915711,4220443.941112276,3121135.6628959333,59754.986831413495,26394.01452768429,28852.958752329847,8760.207270035193,2.213794323504708,1.858608224698251,1.6588996867396335,1.535943198974793,3733.165051284106,2088.39968067441,2590.621790386126,877.8357083102567,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6376,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,25.89691775742076,54.69647376570689,50.81864742122581,54.44659008494552,0.2886077003563147,0.1942101964536219,0.1159250657468295,0.065612641550778,90126.04688691183,237894.3688073656,293250.3640635573,353665.628922645,90175.24368074822,9.660203869759322,11.988491077007428,13.560492004147594,14.512709190173103,7569245.286106606,5423084.3115974665,4026167.37656684,3029512.790040296,66127.1078533637,28395.550772664326,26724.60372263269,10721.121653328812,2.2254022321626685,1.8385949862742208,1.6033425208089194,1.4199147796971832,4186.092349812103,2201.934627651988,2256.1123167251376,1041.1392872585193,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6377,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,27.16441253230481,56.26945814613173,52.59789069516122,56.35077174777149,0.2884047879029143,0.1889218513925152,0.1245626915103698,0.062813142870911,86797.52888199195,234332.862507055,297388.9278920526,354081.70300249546,89598.68813540673,10.126854867153414,12.485670936320872,14.262210229379056,15.218107382629,7540658.980733051,5170255.724531135,4251758.385055042,2829156.597751196,60865.47599563309,23219.665180189877,26336.088380214693,9588.840739232692,2.274628268499701,1.8422881163128375,1.6349219306171603,1.5886976503841188,3907.57533359327,1822.9471245097584,2313.652507340473,943.3791037326332,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,28.431545879132475,57.83174082999292,54.38246472314793,58.25495341059746,0.2874396981974051,0.1804003574337788,0.126142400855027,0.0721390269545918,86744.07207789602,236507.3490445609,294716.6105908445,353249.0519644245,91290.94130460786,10.42008817736182,12.713631920013812,14.548860057352,15.68,7616700.590122205,4943106.238831593,4022074.8181165257,3105300.244200337,60915.071643659976,26170.40251811949,27663.778431539955,9877.36034672772,2.2412177209167248,1.811761472657353,1.688906623878352,1.4790808255898489,4095.518628345541,2196.929426953048,2565.714203798001,907.4540196094456,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6379,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,29.54719792785267,59.19295671001333,55.94017376104186,59.933770693731205,0.2880034510211149,0.1908519336712652,0.1222835304346633,0.0635451954541259,92410.15878990098,238519.23861083423,298493.1385967742,355477.619827469,85673.29215258997,10.428338714729897,12.88804750167091,14.683611335279304,15.679999999999998,7416263.358352001,5205416.852252015,3994487.808222797,3053103.2011087025,60786.68804630257,28984.60621134758,28742.10150026655,11967.527025067136,2.2136699748368494,1.882127012851846,1.573468241086858,1.550810662945968,4077.7163924532674,2430.5021415772176,2634.3064320768367,1248.7633016156362,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6380,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,30.64405112221213,60.548522199202594,57.48459674522098,61.58299388814695,0.2956608109185923,0.1869440795141644,0.1135700269930087,0.0671748279556655,85899.62304052802,235965.5013522512,298830.20362960367,359918.6603757034,84960.54718706524,9.830311142837848,12.0905719952987,13.639624520236458,14.621844402359466,7719867.041381267,4879711.117884586,3794014.843760554,2951903.287066634,67210.34188352241,24180.06492537104,24122.82374118962,11673.47788184504,2.238237701160806,1.8174564282374184,1.7171188997170537,1.565757758807057,4264.458665640045,1950.7661522954988,2027.5735205415208,1134.101172394203,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6381,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,31.779710264612277,61.94530083863682,59.06033163908519,63.27220097762858,0.2845466240420763,0.1908543189096785,0.1232052517614336,0.0670873941036115,94137.90937187884,234234.64900086785,294173.3764216554,355814.6101677015,89081.7480413793,10.377952534683764,12.825814655155176,14.62806966045537,15.68,7236105.333647357,5068820.962453013,4029952.6189737846,3024936.963898672,62775.68605561107,27543.054117628893,29032.37522113968,11045.601566066958,2.268606145603847,1.8933067756180504,1.627090017390422,1.5419395594091334,4229.321331563018,2216.0177936181253,2778.830087642209,1175.6232045824709,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6382,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,32.897727547513526,63.327026415413954,60.63621422683215,64.9614080671102,0.288031964209078,0.1887504181527951,0.1219840771538257,0.0662522142946845,88730.48750965325,234896.21084794693,298432.8533758256,351224.4403782085,88317.29578573992,10.04510001575453,12.382256016554075,14.102541530700018,15.103159275550544,7607708.274643817,5354004.305291541,4057939.016541207,2773143.346830424,60702.5335412683,25436.82224107885,25427.357175516,13585.79320339404,2.2569061687210845,1.862962445193446,1.6513426114189864,1.4957516914456792,3824.9003727539775,2063.5580750781155,2313.1319560665784,1430.6467681608426,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6383,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,34.095947478228965,64.80403171381683,62.31842210025548,66.76297364956848,0.297589564277874,0.1860294886398521,0.1102692193077533,0.0691306802298733,85765.8120129453,236302.7764375791,292631.62152050366,354844.7528961266,88561.39205171188,9.60646017058478,11.801975669281124,13.264659294015557,14.249754516875896,7584254.793323342,5279884.494603847,4046361.695838565,3117809.953748717,62883.61550082445,28113.35635831789,25532.555879008843,11944.936893920618,2.2934732158886337,1.7943627653740055,1.6220659228539291,1.5432580744004036,3750.164362494781,2116.9816966991275,2113.077721073844,1085.3314471245797,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6384,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,35.310471419121114,66.2961299212355,63.99544422851968,68.56453923202676,0.284958813912116,0.2028052524052273,0.1069261324053127,0.0698262248699467,90079.16820517652,232631.509336328,295301.0606273399,356306.17368410254,85814.85197173287,10.383934968968354,13.02559380916378,14.58512479403923,15.679999999999996,7496758.357813548,5478780.791760807,3906155.4474270022,3050581.06900288,60216.63083091594,26697.787349023165,22262.52911089046,17258.821951851955,2.2454707353347585,1.7406113177825613,1.6496306538452452,1.6009816605174012,3909.5101566652497,2223.4519535373097,2101.288100553088,1821.8906805831407,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6385,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,36.53071806626854,67.82680564486395,65.70938501121329,70.40714201068924,0.290985571927972,0.1939237642559896,0.1099249417076824,0.0691297796559373,87095.29664337593,236229.75920415367,294542.3734392636,355616.20689220977,90617.74717428818,10.472200398884263,12.99157565316188,14.5960450549949,15.68,7470786.668209256,5322160.044404769,3837262.3962448006,3034043.8115251167,62959.5178458284,31742.48655556711,27395.901511477743,13774.627533313707,2.246320773895091,1.8328469351401224,1.622080229522057,1.5193127618948896,4274.977509846613,2678.8048877232086,2652.1300248677626,1338.5616533662767,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6386,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,37.83668190640482,69.44695493375953,67.52962396050366,72.3625584688692,0.2922961471825537,0.1940734653990914,0.1111803909471019,0.0659151747699493,89676.01614514829,236565.69677184828,295003.7977361076,356966.8956574904,90730.2375225964,10.333347801307124,12.821699444880734,14.425536199120524,15.443497003141804,7755356.794182973,5302672.343259076,4035058.661581233,2978431.6776672644,61959.649408639,25907.89533387724,20305.81359021773,13300.452388802763,2.2082896599068342,1.869650068101148,1.5689803383665766,1.605710276692007,4049.326829961575,2153.5640718135105,1842.1195735212575,1423.178380759094,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6387,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,39.14506422128226,71.07040602849901,69.35614880109463,74.31797492704915,0.2906053449418428,0.1899285684191341,0.1125528499181502,0.071475790564842,89390.77910820617,235388.06126045567,294275.3987180806,358851.0478441104,83426.31677249569,10.466587425671936,12.92057344282126,14.559259603943277,15.68,7565394.661149125,5348751.616912907,3901396.5631043,2999339.3271924565,62468.63837303018,28556.02712280434,26394.00814597549,10230.413540066937,2.2294291109610267,1.8214963498831125,1.7303656324508332,1.602838301069627,4186.024454449054,2397.8199733052124,2445.215948151959,1024.3454804673,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6388,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,40.32202544769088,72.52331645161043,70.99332846072554,76.08118114503978,0.3007150029703401,0.1773384965828547,0.1204834952591917,0.0641040245715691,88033.41507586236,234757.75184713915,294949.1782165096,353071.4540768229,88803.70263209111,9.95819200387192,12.104847452455108,13.763070263271958,14.705769257071069,7844614.968833236,4943143.557311164,4047742.7842218913,3112778.336592893,65343.07987758803,26399.91329105044,26172.699243593976,10697.505952786512,2.266611254773841,1.8205015337807835,1.6913906726613968,1.5053318204059076,4313.811237393793,2070.2593423634244,2255.35583674005,1046.140955803663,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6389,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,41.51600216215135,73.97467488943809,72.64350606399334,77.8443873630304,0.2879914511958643,0.1952446327031296,0.1149357187420439,0.0662662540826693,87957.76705886758,234510.10039443648,296661.5543935152,356006.09170047793,87305.6395046616,10.42816296088194,12.95817758371662,14.640945135983742,15.679999999999998,7521090.145173578,5221640.106234907,3863895.024787355,2940530.098074173,60196.1147895925,24858.98956526332,26814.824688365377,14273.898057913726,2.2019253590973564,1.7443501596428477,1.5960873183145952,1.4897461315671734,4054.048002730855,2060.954294663318,2620.2113542958496,1572.3883305816507,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6390,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,42.675094452517406,75.41497878484344,74.27084989189953,79.5872223360852,0.284071334261017,0.1986686919054296,0.1145557807817045,0.0678111817847428,87911.92324238109,236333.18598520043,296178.53265845194,355514.1929398336,87338.88086641482,10.37106283320357,12.94229082083938,14.616720669615232,15.68,7490988.067790915,5174531.909565994,3984621.4795862623,3027371.961924275,62098.95757071054,32830.95174426278,24377.63791245707,13645.246521117026,2.373371355791605,1.7295300295853897,1.6455859263714072,1.4456257529725869,4186.092723223315,2765.5000439733617,2246.5706650365687,1416.0936802296235,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6391,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,43.82784005286536,76.85351686354274,75.8955011657757,81.33005730914,0.30228761502102,0.1738129621274373,0.1233662533535444,0.0629258347429192,89244.48437660489,239280.07542365964,295695.52517028834,355467.14953465253,88173.09824371306,9.345501095983495,11.311604597487062,12.903455565975383,13.769940570750231,7722022.872980804,4882786.563624071,4228048.598956365,2927294.648104874,64786.38359184089,21894.40776709436,25758.408939829533,13041.652011878074,2.246528023813112,1.7268901776442327,1.656867986515299,1.4419760999497222,3850.778884422103,1625.4031038002795,1975.4980990178983,1236.8397783888122,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6392,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,44.98457873085913,78.25360985092775,77.49262538411777,83.034430642177,0.2906190442259206,0.1973264941827603,0.1093677605117221,0.0662511203280469,87596.5496150245,235336.54264675532,296867.73178270063,355631.25357606926,87008.29192883936,10.2387773164951,12.755843119638689,14.322233750450907,15.338421348877686,7479526.997416138,5309918.1430210825,3869906.147225918,3052589.9714227905,62941.1585580979,29669.522459928685,25842.02007308735,13819.22316717279,2.290346463074504,1.7984406807465894,1.639947342444115,1.534488984074733,4049.8523478946377,2399.4976195086238,2376.36563837195,1382.702648249482,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6393,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,46.12229027393232,79.671012487028,79.08408207438382,84.738803975214,0.2759058536358297,0.2005657143266384,0.1219491699632148,0.0683570658610143,91138.20624046912,236970.01655791845,295842.96272123256,353883.58055970084,87664.94857095681,10.254110206183528,12.82670807338031,14.608161207299297,15.68,7334628.059006075,5443247.590317981,4137947.916775204,3128882.96398684,58734.58040739933,28617.82489282557,25318.92727215001,11512.169365753076,2.2730375637382823,1.8300872194290352,1.5141468195091348,1.520290341168795,3842.4654250637686,2490.219856976788,2488.174074015218,1287.816366362349,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6394,3.4,1.61,918.666265285446,400.0,593.8451717184587,468.0,461.0,475.0,452.0,47.22034451347721,81.04455157488435,80.64838682858446,86.41788583896081,0.2851373438379559,0.1908498364555245,0.1206517952523417,0.0690328838544197,88406.03752245283,236098.0961215977,294206.9531623695,356971.8693069674,88130.32822878174,10.386528254719062,12.83634203226378,14.5975643811627,15.68,7540989.176594042,5318701.46476062,4067560.35808858,2869191.765602756,56856.93171000069,26090.88741353829,27459.1122568399,14995.185084635878,2.2266643777094792,1.8884294704963809,1.6029471954902788,1.5286312974315706,3773.312431035744,2124.715259628392,2504.668065126951,1556.8405690789582,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
